1 193
2 246
3 286
4 340
5 345
6 380
7 443
8 537
9 579
10 687
11 771
12 818
13 897
14 982
15 1034
16 1038
17 1072
18 1344
19 1533
20 1779
21 1999
22 2113
23 2248
24 2453
25 2742
26 2880
27 3123
28 3352
29 3682
30 3836
31 3992
32 4045
33 4191
34 4365
35 4464
36 4617
37 4848
38 5094
39 5225
40 5320
41 5440
42 5651
43 5831
44 6036
45 6237
46 6328
47 6491
48 6577
49 6664
50 7010
51 7214
52 7292
53 7303
54 7537
55 7674
56 7894
57 8017
58 8236
59 8415
60 8481
61 8622
62 8809
63 8937
64 9232
65 9418
66 9579
67 9730
68 9837
69 9947
70 10085
71 10241
72 10391
73 10519
74 10663
75 10900
76 11022
77 11139
78 11280
79 11503
80 11567
81 11626
82 11742
83 11987
84 12122
85 12253
86 12403
87 12526
88 12640
89 12739
90 12870
91 13025
92 13169
93 13268
94 13421
95 13560
96 13702
97 13826
98 13975
99 14103
100 14248
101 14378
102 14512
103 14617
104 14724
105 14882
106 15049
107 15212
108 15355
109 15496
110 15631
111 15707
112 15827
113 15927
114 16037
115 16127
116 16211
117 16335
118 16532
119 16615
120 16696
121 16787
122 16840
123 16840
