1 1097
2 1155
3 1186
4 1212
5 1248
6 1320
7 1376
8 1446
9 1484
10 1508
11 1544
12 1587
13 1717
14 1808
15 1956
16 2001
17 2085
18 2146
19 2214
20 2282
21 2334
22 2369
23 2450
24 2501
25 2541
26 2581
27 2622
28 2655
29 2715
30 2787
31 2860
32 2894
33 2954
34 2990
35 3029
36 3068
37 3108
38 3152
39 3192
40 3228
41 3269
42 3310
43 3331
44 3354
45 3398
46 3419
47 3498
48 3570
49 3609
50 3627
51 3648
52 3671
53 3689
54 3725
55 3746
56 3802
57 3869
58 3886
59 3915
60 3936
61 3962
62 3992
63 4020
64 4042
65 4053
66 4067
67 4071
68 4091
69 4112
70 4142
71 4167
72 4191
73 4213
74 4230
75 4256
76 4279
77 4286
78 4312
79 4349
80 4357
81 4380
82 4380
