1 1028
2 1119
3 1136
4 1199
5 1253
6 1312
7 1442
8 1527
9 1552
10 1588
11 1620
12 1657
13 1690
14 1729
15 1767
16 1797
17 1801
18 1821
19 1840
20 1915
21 1955
22 2004
23 2048
24 2050
25 2115
26 2202
27 2321
28 2399
29 2492
30 2596
31 2602
32 2695
33 2875
34 3042
35 3130
36 3205
37 3338
38 3445
39 3457
40 3474
41 3592
42 3733
43 3881
44 3994
45 4018
46 4178
47 4368
48 4503
49 4596
50 4684
51 4786
52 4802
53 4948
54 5184
55 5320
56 5421
57 5642
58 5832
59 5848
60 6055
61 6278
62 6467
63 6658
64 6987
65 7250
66 7288
67 7559
68 7845
69 8068
70 8307
71 8603
72 8918
73 8943
74 9273
75 9666
76 9961
77 10251
78 10599
79 10977
80 11163
81 11407
82 11576
83 11824
84 12120
85 12323
86 12502
87 12534
88 12782
89 13029
90 13224
91 13509
92 13840
93 14143
94 14167
95 14167
