1 729
2 768
3 811
4 859
5 892
6 952
7 993
8 1041
9 1090
10 1128
11 1219
12 1318
13 1391
14 1487
15 1607
16 1707
17 1892
18 2079
19 2185
20 2433
21 2701
22 2971
23 3055
24 3275
25 3554
26 3753
27 3871
28 4008
29 4076
30 4483
31 5013
32 5404
33 5836
34 5996
35 6303
36 6699
37 7130
38 7342
39 7481
40 7524
41 7878
42 8136
43 8621
44 8911
45 9611
46 10171
47 10573
48 10755
49 11159
50 11548
51 11803
52 12069
53 12341
54 12696
55 12928
56 13084
57 13408
58 13773
59 13963
60 14179
61 14444
62 14681
63 14947
64 15185
65 15462
66 15666
67 15883
68 16099
69 16332
70 16585
71 16794
72 17162
73 17374
74 17522
75 17664
76 17818
77 17933
78 18031
79 18204
80 18361
81 18487
82 18597
83 18691
84 18783
85 18886
86 18961
87 19059
88 19115
89 19182
90 19237
91 19254
92 19309
93 19408
94 19457
95 19513
96 19555
97 19596
98 19636
99 19697
100 19739
101 19778
102 19838
103 19905
104 19947
105 20003
106 20037
107 20084
108 20132
109 20174
110 20216
111 20252
112 20286
113 20309
114 20340
115 20376
116 20406
117 20440
118 20458
119 20493
120 20527
121 20543
122 20577
123 20619
124 20643
125 20676
126 20676
