1 1026
2 1047
3 1084
4 1125
5 1184
6 1215
7 1258
8 1318
9 1382
10 1480
11 1539
12 1631
13 1709
14 1937
15 2025
16 2089
17 2118
18 2257
19 2329
20 2443
21 2704
22 2809
23 2996
24 3070
25 3198
26 3441
27 3664
28 3868
29 4134
30 4467
31 4576
32 4773
33 5008
34 5316
35 5507
36 5822
37 6085
38 6164
39 6588
40 6726
41 7008
42 7330
43 7766
44 8089
45 8346
46 8593
47 9011
48 9303
49 9504
50 9900
51 10213
52 10400
53 10919
54 11121
55 11422
56 11612
57 11974
58 12208
59 12327
60 12593
61 12746
62 12938
63 13098
64 13323
65 13435
66 13507
67 13670
68 13888
69 14003
70 14172
71 14304
72 14468
73 14535
74 14726
75 14846
76 14981
77 15103
78 15300
79 15440
80 15529
81 15540
82 15540
