1 768
2 791
3 791
4 823
5 889
6 906
7 917
8 970
9 970
10 1016
11 1027
12 1067
13 1161
14 1161
15 1291
16 1375
17 1460
18 1558
19 1616
20 1663
21 1681
22 1770
23 1824
24 1886
25 1914
26 1985
27 2090
28 2158
29 2286
30 2336
31 2359
32 2474
33 2501
34 2580
35 2585
36 2585
37 2589
38 2600
39 2615
40 2630
41 2690
42 2700
43 2842
44 2852
45 2910
46 2912
47 2998
48 3050
49 3070
50 3099
51 3177
52 3194
53 3290
54 3318
55 3319
56 3320
57 3321
58 3322
59 3324
60 3420
61 3483
62 3521
63 3587
64 3759
65 3802
66 3856
67 3977
68 4088
69 4189
70 4278
71 4340
72 4423
73 4479
74 4498
75 4509
76 4520
77 4568
78 4578
79 4652
80 4766
81 4804
82 4859
83 4910
84 4997
85 5012
86 5029
87 5033
88 5343
89 5343
