1 641
2 667
3 751
4 810
5 867
6 927
7 963
8 981
9 1066
10 1202
11 1390
12 1479
13 1561
14 1654
15 1745
16 1842
17 2048
18 2109
19 2226
20 2332
21 2477
22 2647
23 2871
24 3153
25 3420
26 3529
27 3741
28 3783
29 3849
30 4230
31 4388
32 4737
33 4915
34 5030
35 5630
36 5792
37 6028
38 6236
39 6464
40 6632
41 7003
42 7365
43 7484
44 7623
45 7748
46 7986
47 8193
48 8366
49 8564
50 8969
51 9213
52 9487
53 9971
54 10293
55 10422
56 10648
57 10733
58 10733
59 11199
60 11331
61 11502
62 11639
63 11772
64 11772
65 12092
66 12295
67 12368
68 12484
69 12584
70 12736
71 12848
72 13453
73 14564
74 14858
75 15039
76 15147
77 15274
78 15390
79 15476
80 15583
81 16203
82 16641
83 16869
84 16990
85 17184
86 17349
87 17499
88 17694
89 17903
90 18088
91 18269
92 18406
93 18720
94 18849
95 19184
96 19304
97 19385
98 19385
