1 7
2 7
3 7
4 7
5 7
6 8
7 8
8 8
9 8
10 8
11 8
12 8
13 8
14 8
15 8
16 12
17 17
18 21
19 29
20 34
21 46
22 56
23 65
24 75
25 82
26 96
27 107
28 113
29 122
30 129
31 134
32 148
33 157
34 164
35 172
36 179
37 181
38 188
39 195
40 205
41 212
42 218
43 224
44 228
45 233
46 238
47 248
48 258
49 266
50 276
51 286
52 290
53 295
54 303
55 314
56 322
57 326
58 335
59 343
60 354
61 364
62 370
63 378
64 384
65 391
66 401
67 405
68 415
69 421
70 422
71 427
72 430
73 435
74 437
75 442
76 446
77 449
78 454
79 458
80 464
81 467
82 472
83 478
84 481
85 485
86 489
87 493
88 497
89 501
90 503
91 507
92 511
93 515
94 519
95 524
96 528
97 532
98 537
99 541
100 544
101 548
102 553
103 558
104 561
105 565
106 568
107 571
108 573
109 576
110 580
111 582
112 584
113 586
114 588
115 590
116 593
117 595
118 597
119 599
120 601
121 603
122 603
