1 17
2 19
3 19
4 19
5 21
6 21
7 21
8 23
9 23
10 23
11 24
12 24
13 26
14 26
15 27
16 27
17 29
18 29
19 29
20 29
21 29
22 29
23 29
24 30
25 32
26 32
27 34
28 37
29 38
30 38
31 39
32 42
33 44
34 47
35 50
36 52
37 54
38 59
39 63
40 67
41 68
42 73
43 75
44 81
45 85
46 88
47 92
48 99
49 106
50 117
51 120
52 131
53 134
54 138
55 143
56 146
57 154
58 159
59 164
60 167
61 174
62 180
63 184
64 192
65 196
66 200
67 203
68 203
69 206
70 209
71 212
72 219
73 221
74 222
75 225
76 227
77 230
78 232
79 236
80 236
81 237
82 237
83 239
84 240
85 243
86 246
87 248
88 249
89 249
90 249
