1 1021
2 1060
3 1076
4 1114
5 1146
6 1184
7 1211
8 1243
9 1327
10 1384
11 1431
12 1567
13 1614
14 1689
15 1825
16 1885
17 1946
18 2043
19 2071
20 2125
21 2248
22 2337
23 2458
24 2626
25 2731
26 2855
27 2953
28 3130
29 3202
30 3278
31 3387
32 3518
33 3619
34 3747
35 3936
36 4130
37 4247
38 4469
39 4710
40 4917
41 5174
42 5332
43 5921
44 6168
45 6525
46 7017
47 7386
48 7709
49 8046
50 8282
51 8594
52 8994
53 9364
54 9748
55 10043
56 10365
57 10751
58 11127
59 11519
60 11911
61 12265
62 12633
63 13015
64 13382
65 13739
66 14113
67 14502
68 14994
69 15485
70 16034
71 16629
72 17215
73 17792
74 18359
75 18824
76 19233
77 19613
78 19931
79 20161
80 20520
81 20891
82 21249
83 21505
84 21773
85 21909
86 22123
87 22289
88 22532
89 22766
90 23010
91 23144
92 23262
93 23406
94 23615
95 23801
96 23957
97 24132
98 24282
99 24427
100 24538
101 24691
102 24841
103 25001
104 25104
105 25236
106 25342
107 25447
