1 1010
2 1014
3 1029
4 1065
5 1089
6 1125
7 1145
8 1168
9 1180
10 1180
11 1223
12 1252
13 1295
14 1317
15 1346
16 1369
17 1408
18 1452
19 1508
20 1551
21 1647
22 1708
23 1782
24 1921
25 1982
26 2092
27 2170
28 2238
29 2324
30 2422
31 2536
32 2647
33 2702
34 2814
35 2934
36 3008
37 3092
38 3200
39 3315
40 3397
41 3610
42 3736
43 3875
44 4070
45 4199
46 4312
47 4479
48 4630
49 4887
50 4991
51 5110
52 5325
53 5420
54 5575
55 5723
56 5839
57 5946
58 6045
59 6187
60 6351
61 6468
62 6584
63 6714
64 6789
65 6885
66 6950
67 7079
68 7187
69 7299
70 7451
71 7512
72 7597
73 7702
74 7843
75 7950
76 8068
77 8199
78 8317
79 8405
80 8509
81 8646
82 8771
83 8910
84 9011
85 9127
86 9127
