1 537
2 537
3 538
4 604
5 661
6 661
7 681
8 693
9 725
10 725
11 796
12 914
13 1010
14 1065
15 1065
16 1121
17 1174
18 1420
19 1483
20 1520
21 1520
22 1615
23 1804
24 2201
25 2619
26 2802
27 3014
28 3251
29 3492
30 3751
31 3945
32 4094
33 4352
34 4567
35 4921
36 5287
37 5513
38 5708
39 5904
40 6044
41 6203
42 6546
43 6547
44 6795
45 7100
46 7385
47 7516
48 7684
49 7733
50 8005
51 8186
52 8298
53 8384
54 8504
55 8610
56 8902
57 9144
58 9411
59 9610
60 9700
61 9804
62 9861
63 10045
64 10231
65 10388
66 10499
67 10588
68 10761
69 10864
70 10981
71 11159
72 11258
73 11403
74 11505
75 11623
76 11723
77 11799
78 11919
79 11974
80 12003
81 12064
82 12112
83 12268
84 12386
85 12482
86 12571
87 12655
88 12709
89 12779
90 12860
91 12901
92 12992
93 13052
94 13140
95 13208
96 13310
97 13394
98 13469
99 13533
100 13611
101 13678
102 13704
103 13758
104 13801
105 13865
106 13920
107 13987
108 14067
109 14137
110 14186
111 14216
112 14232
113 14243
114 14257
115 14271
116 14271
