1 836
2 847
3 886
4 903
5 942
6 942
7 995
8 995
9 1070
10 1093
11 1126
12 1162
13 1188
14 1201
15 1201
16 1239
17 1249
18 1265
19 1290
20 1302
21 1309
22 1312
23 1331
24 1357
25 1372
26 1385
27 1401
28 1411
29 1425
30 1431
31 1449
32 1476
33 1507
34 1534
35 1547
36 1593
37 1625
38 1673
39 1716
40 1748
41 1773
42 1805
43 1826
44 1846
45 1897
46 1963
47 2050
48 2119
49 2153
50 2190
51 2209
52 2354
53 2412
54 2442
55 2442
56 2442
57 2462
58 2499
59 2535
60 2568
61 2590
62 2604
63 2620
64 2657
65 2701
66 2735
67 2759
68 2787
69 2803
70 2811
71 2825
72 2825
73 2854
74 2878
75 2902
76 2922
77 2936
78 2959
79 3011
80 3041
81 3068
82 3090
83 3118
84 3118
