1 15
2 16
3 16
4 18
5 18
6 21
7 21
8 23
9 25
10 25
11 25
12 28
13 29
14 29
15 30
16 33
17 33
18 34
19 36
20 36
21 37
22 38
23 39
24 39
25 40
26 41
27 41
28 43
29 45
30 46
31 47
32 48
33 48
34 50
35 50
36 51
37 52
38 53
39 55
40 56
41 58
42 58
43 61
44 62
45 63
46 64
47 64
48 65
49 66
50 70
51 71
52 72
53 73
54 76
55 76
56 76
57 78
58 80
59 84
60 86
61 86
62 86
63 87
64 88
65 88
66 88
67 88
68 88
69 90
70 90
71 91
72 91
73 91
74 91
75 91
76 91
77 93
78 93
79 93
80 94
81 94
82 94
83 94
84 95
85 95
86 96
87 96
88 96
89 96
90 96
91 96
92 97
93 98
94 98
95 99
96 99
97 99
98 99
99 99
100 100
101 100
102 100
103 100
104 100
105 101
106 101
107 102
108 102
109 102
110 102
111 102
112 102
113 102
114 102
115 103
116 103
117 103
118 103
119 104
120 104
121 104
122 104
123 104
124 105
125 105
126 105
127 105
128 106
129 106
130 106
131 106
