0,71.0028062856884,358,358
20,74.4530652339146,345,399.064874251663
17,78.0465370477944,325,440.21279724878
21,81.7866722814742,320,481.576869437503
29,85.676776850938,329,523.28405083288
39,89.7197886637131,348,565.449244047697
18,93.9186352941194,286,608.188678220421
23,98.2757756294994,276,651.605380029005
26,102.793207370012,273,695.795295898769
44,107.472575908429,296,740.857347298094
44,112.314549067049,328,786.875437415906
50,117.320539696771,337,833.928940804417
67,122.49116949843,385,882.091062301067
40,127.826713397359,412,931.428541362956
58,133.325531074554,444,982.004215111296
41,138.983185513341,464,1033.87845871964
68,144.800041633363,497,1087.09676843999
55,150.77378251947,542,1141.70199087855
60,156.901617689384,574,1197.73071445217
81,163.178590776379,622,1255.21166119699
97,169.592779313458,687,1314.16112517391
88,176.142395343554,737,1374.59922299839
51,182.820703523763,735,1436.53556167372
141,189.620276491573,841,1499.97328242074
79,196.532234390171,896,1564.90553422349
166,203.538389848216,1014,1631.27904872468
174,210.632102096494,1114,1699.09084441707
230,217.801138614009,1301,1768.30875309472
132,225.032355159843,1388,1838.89312198042
182,232.311695773153,1484,1910.79681372567
189,239.619699026424,1602,1983.89773092807
173,246.941783550384,1662,2058.15325757992
200,254.260309469081,1791,2133.48105820323
248,261.556578393576,1985,2209.78910858968
267,268.810882201608,2154,2286.97642824754
259,276.007533261288,2364,2364.89526958059
206,283.124315054523,2536,2443.43041467775
321,290.139121357952,2821,2522.44927039883
312,297.029498457964,2940,2601.80530941944
500,303.7721116951,3330,2681.34208007144
414,310.368094813358,3640,2760.94815084249
260,316.789395706842,3845,2840.44081523708
418,323.006812096484,4176,2919.62685886796
421,328.997000864971,4451,2998.31775213017
392,334.735995784897,4584,3076.31559993181
254,340.199207518757,4634,3153.41314169399
326,345.361423618947,4840,3229.39375135085
273,350.210811246382,4860,3304.08837221278
248,354.800031487864,4814,3377.58334708486
231,359.057394948604,4515,3449.45257947744
363,362.964669808714,4307,3519.48049874271
289,366.503727140435,4187,3587.44512066103
250,369.656540908128,4126,3653.11804744097
403,372.405187968283,4275,3716.26446771926
430,374.731848069515,4435,3776.64315656083
260,376.674958399138,4303,3834.34689390211
415,378.24611055301,4081,3889.29867980183
348,379.41185190036,3825,3941.14141120933
236,380.170074517297,3694,3989.70096471415
100,380.520108773738,3630,4034.80489876685
327,380.462723333407,3652,4076.28245367907
268,380.009476765658,3591,4114.13801343887
285,379.184679708357,3437,4148.58750161161
316,377.98389059862,3372,4179.28852411829
280,376.418291684009,3195,4206.1634940199
296,374.500919294844,3097,4229.14421865295
302,372.246663844208,3079,4248.17189962945
304,369.670099239164,3180,4263.22075694895
251,366.76009599435,3206,4274.5743331301
365,363.550092937821,3266,4282.06067462097
388,360.057953436417,3384,4285.70692067431
366,356.302989499475,3500,4285.55401752264
382,352.305961778823,3680,4281.6567183782
364,348.089079568784,3783,4274.08358343299
433,343.627517338986,3889,4262.89624742494
340,338.954579017947,3939,4248.19438984474
423,334.095917760089,4068,4230.08760608278
473,329.070732975804,4248,4208.69591930149
421,323.89892085504,4427,4184.15283813244
413,318.601074367302,4445,4156.60535667633
523,313.170366910655,4643,4126.04505147918
339,307.614509069126,4625,4092.56012786634
341,301.964013978028,4571,4056.38507237418
409,296.234646810426,4671,4017.67507599288
371,290.442205098115,4652,3976.59482381433
411,284.602518731617,4693,3933.31849503217
410,278.722475453307,4715,3887.9134502263
376,272.798472212749,4744,3840.32016039194
393,266.85543200604,4682,3790.85787868261
294,260.904886566464,4649,3739.68137757202
245,254.958005080585,4424,3686.9498055243
275,249.025594188245,4258,3632.82668699397
251,243.114849459666,4229,3577.45273510376
220,237.199705807899,4046,3520.64648555001
248,231.318413823057,4021,3462.74612171225
171,225.480964815016,3832,3403.88288205959
224,219.697350093651,3602,3344.18800506114
168,213.977560968836,3410,3283.79272918604
148,208.331588750447,3230,3222.82829290338
191,202.769424748358,3158,3161.4259346823
152,197.245042178839,3031,3099.45013871512
231,191.791191216204,3006,3037.14051960506
160,186.422357425527,2991,2974.64971715279
198,181.145367224528,2977,2912.0938988305
167,175.967047030932,2956,2849.58923211036
113,170.89422326246,2912,2787.25188446457
151,165.933722336835,2903,2725.19802336528
114,161.052800854699,2893,2663.2385407473
103,156.253352267006,2835,2601.45154694248
108,151.558333156998,2746,2540.07765136665
90,146.971366518029,2692,2479.20830752645
107,142.496075343456,2646,2418.93496892854
89,138.136082626632,2537,2359.34908907956
78,133.895011360913,2501,2300.54212148618
79,129.754377663965,2407,2242.37866799982
84,125.689586249409,2296,2184.66061776014
60,121.728912115746,1774,2127.73239299947
49,117.873001714907,1718,2071.65490318204
86,114.122501498822,1697,2016.48905777207
-19,110.478057919422,1334,1962.29576623379
58,106.940317428637,1116,1909.13593803142
23,103.504951419528,1016,1856.98408727544
45,100.144146648268,1092,1805.40690104064
59,96.8776417921014,1043,1754.79683854829
51,93.7043745077401,1035,1705.18513484646
35,90.6232824518977,1227,1656.60302498322
49,87.6333032812871,1060,1609.08174400664
83,84.7333746526215,829,1562.6525269648
45,81.922434222614,757,1517.34660890577
45,79.186347917398,728,1472.75005272071
72,76.5308347125205,673,1429.12503872647
49,73.9549711752147,685,1386.50753272161
50,71.4570235148187,622,1344.90590287561
52,69.0352579406703,611,1304.32851735793
71,66.6879406621076,631,1264.78374433805
64,64.4133378884684,650,1226.27995198545
99,62.209734756659,670,1188.63156245815
87,60.0753959666954,735,1151.86240956853
59,58.0085823950484,736,1116.03550602583
83,56.0075616044399,761,1081.14535221711
77,54.0706011575917,779,1047.18644852948
84,52.1959686172256,816,1014.15329535002
79,50.3819315460633,832,982.040393065819
88,48.6272588141649,836,950.778958779691
92,46.930605515186,865,920.314572329678
83,45.2898232672032,885,890.694241499408
72,43.703232664032,872,861.905772216289
118,42.1691542994875,904,833.936970407726
125,40.6859087673851,952,806.775642001125
162,39.2518166615401,1036,780.409592923892
142,37.8652454402321,1100,754.825829727377
119,36.5282133798834,1146,729.949086265766
125,35.2367219855633,1185,705.80672560285
85,33.989260222735,1163,682.383681718916
84,32.7843170568619,1166,659.664888594249
134,31.6203814534073,1266,637.635280209136
87,30.4959423778343,1234,616.279790543864
109,29.4094887956064,1202,595.583353578719
108,28.3616279296457,1167,575.522516723582
102,27.3515292904495,1139,556.079519555933
87,26.3765223044031,1105,537.243886884276
80,25.4352777743928,1071,518.999832761137
87,24.5264665033046,1060,501.331571239042
48,23.6487592940245,1029,484.223316370517
61,22.8008269494386,948,467.659282208087
75,21.9818203198793,928,451.625065202389
68,21.1946936344933,899,436.117214437437
58,20.4352813627951,873,421.111776144176
53,19.7024793397472,815,406.593612402572
103,18.9951834003123,799,392.547585292589
18,18.3122893794532,734,378.958556894193
44,17.6526931121324,694,365.811389287349
43,17.0152904333126,689,353.090944552022
54,16.4018386319625,690,340.803004156745
69,15.8112405530484,695,328.932481429902
52,15.2413965708457,681,317.456960882476
67,14.691408058014,722,306.36280723013
39,14.1603763872125,675,295.636385188531
