   0.0000000e+00   8.3661111e+00   3.3000000e+01   3.3000000e+01
   1.0000000e+00   8.4841742e+00   3.1000000e+01   3.4519150e+01
   1.9000000e+01   8.5997556e+00   4.8000000e+01   3.5864339e+01
   4.0000000e+00   8.7126384e+00   4.6000000e+01   3.7062771e+01
   4.5000000e+01   8.8226135e+00   5.1000000e+01   3.8139324e+01
   2.0000000e+00   8.9294771e+00   4.4000000e+01   3.9115194e+01
   2.0000000e+00   9.0330285e+00   4.2000000e+01   4.0006219e+01
   4.0000000e+00   9.1330700e+00   3.8000000e+01   4.0824244e+01
   4.0000000e+00   9.2294056e+00   4.1000000e+01   4.1580537e+01
   0.0000000e+00   9.3218472e+00   2.6000000e+01   4.2281555e+01
   1.0000000e+00   9.4102180e+00   2.1000000e+01   4.2930971e+01
   2.0000000e+00   9.4943219e+00   1.7000000e+01   4.3539082e+01
   5.0000000e+00   9.5739845e+00   2.1000000e+01   4.4110422e+01
   0.0000000e+00   9.6490624e+00   1.9000000e+01   4.4642672e+01
   3.0000000e+00   9.7193620e+00   1.8000000e+01   4.5144617e+01
   3.0000000e+00   9.7847374e+00   1.6000000e+01   4.5617410e+01
   6.0000000e+00   9.8450803e+00   2.0000000e+01   4.6057490e+01
   4.0000000e+00   9.9002100e+00   2.3000000e+01   4.6470374e+01
   1.0000000e+00   9.9500188e+00   2.2000000e+01   4.6855682e+01
   3.0000000e+00   9.9944315e+00   2.3000000e+01   4.7211247e+01
   5.0000000e+00   1.0033290e+01   2.5000000e+01   4.7539502e+01
   7.0000000e+00   1.0066533e+01   2.9000000e+01   4.7839956e+01
   6.0000000e+00   1.0094115e+01   3.4000000e+01   4.8111813e+01
   3.0000000e+00   1.0115910e+01   3.3000000e+01   4.8355774e+01
   1.5000000e+01   1.0132058e+01   4.5000000e+01   4.8571397e+01
   8.0000000e+00   1.0142538e+01   4.8000000e+01   4.8758611e+01
   5.0000000e+00   1.0147167e+01   5.1000000e+01   4.8917713e+01
   5.0000000e+00   1.0145880e+01   5.2000000e+01   4.9048730e+01
   6.0000000e+00   1.0138612e+01   4.9000000e+01   4.9151689e+01
   1.3000000e+01   1.0125299e+01   5.7000000e+01   4.9226618e+01
   8.0000000e+00   1.0106513e+01   6.2000000e+01   4.9273250e+01
   1.0000000e+01   1.0082118e+01   5.8000000e+01   4.9291646e+01
   4.0000000e+00   1.0051951e+01   5.3000000e+01   4.9281879e+01
   4.0000000e+00   1.0016008e+01   5.2000000e+01   4.9243947e+01
   1.2000000e+01   9.9742861e+00   6.0000000e+01   4.9177850e+01
   1.4000000e+01   9.9267822e+00   6.8000000e+01   4.9083585e+01
   6.0000000e+00   9.8744613e+00   6.1000000e+01   4.8962798e+01
   1.0000000e+00   9.8169361e+00   5.3000000e+01   4.8814836e+01
