0,102.332704693193,542,542
65,105.86517995808,606,595.794823247655
45,109.388617910614,650,648.505004244137
119,112.907400845457,703,700.099167345592
13,116.401867519194,654,750.69231148251
79,119.86377444361,733,800.332902898363
11,123.289294103814,724,849.017157513773
48,126.648201249399,757,896.851551726638
46,129.955357505664,771,943.783731551218
126,133.163906037289,897,989.863243764241
10,136.291997212974,836,1035.07089602676
66,139.320882590069,784,1079.34698604713
147,142.230801443795,835,1122.68032038058
57,145.015065198462,836,1165.08703482806
107,147.662047635681,943,1206.5610578336
65,150.162598989782,952,1246.94176656568
109,152.505501648118,1007,1286.19758906687
174,154.679049324585,932,1324.32745067355
414,156.672110796464,1281,1361.2943879772
217,158.487042979639,1460,1396.92089314711
222,160.112352572153,1679,1431.17377558719
244,161.537369259399,1828,1464.01126929413
367,162.753325041692,2002,1495.37178642266
273,163.775466066094,1877,1525.14705363145
199,164.590590243762,1658,1553.28410331288
185,165.192081246067,1660,1579.71716459441
278,165.574897378278,1725,1604.3774053844
361,165.764410566889,1847,1627.26894226377
170,165.745942827796,1775,1648.29982999324
169,165.518609054703,1682,1667.41120627748
383,165.083929101304,1866,1684.55894613998
78,164.475290724962,1796,1699.89719923608
143,163.675166826485,1677,1713.26333490999
269,162.685878206745,1731,1724.61821149096
255,161.509745666612,1631,1733.92268730819
147,160.149090006958,1409,1741.13762069091
220,158.645816409063,1399,1746.53755829731
187,156.992745898651,1391,1750.00807703096
336,155.190910686451,1527,1751.49982372642
242,153.246698865247,1624,1751.00588816356
57,151.166498527823,1520,1748.51936012225
177,148.974589293156,1351,1744.27434436667
254,146.683461363189,1599,1738.34613158722
141,144.293854793686,1490,1730.65172741422
154,141.814836198078,1333,1721.22030371496
135,139.255472189799,1179,1710.08103235675
125,136.626682297302,1160,1697.37969775357
142,133.940507701476,1133,1683.33267511612
177,131.204301384582,1258,1667.8612895442
93,128.427600443509,1075,1651.02432261384
155,125.619941975148,1047,1632.88055590107
121,122.788981397932,1054,1613.51358310699
186,119.931903532295,1153,1593.14506497935
122,117.064445828806,1153,1571.75202419936
163,114.194887709613,1207,1549.40982625135
138,111.331508596867,1052,1526.19383661966
120,108.482587912714,928,1502.1794207886
196,105.621984631135,856,1477.45406699059
128,102.77533311338,783,1452.08702836786
189,99.9512964365634,878,1426.15353528295
94,97.1562971205019,867,1399.72960721397
153,94.3967576850106,961,1372.89126363905
116,91.679100649905,891,1345.7145240363
109,89.0097485350005,812,1318.27540788383
141,86.3543411568854,795,1290.50124620986
126,83.7362537974144,806,1262.52986606556
126,81.1645665525301,841,1234.44697610715
108,78.6433299994457,776,1206.31994801745
108,76.1765947153746,779,1178.21615347929
92,73.76841127753,752,1150.20296417551
77,71.4228302631253,650,1122.34775178892
141,69.1177090006703,690,1094.52714577406
102,66.8628213462272,647,1066.85019538391
92,64.6645767775161,637,1039.40145008418
77,62.5246330820096,596,1012.23085698956
101,60.44464804718,597,985.388363214726
54,58.4253155767726,573,958.91368680605
63,56.4468886999582,513,932.629620161849
34,54.5223815287286,491,906.706627649966
79,52.6518350341861,540,881.177498169196
88,50.8352901874335,567,856.075020618333
89,49.0727879595732,607,831.431983896173
98,47.3619697159964,549,807.229761397883
67,45.6967724046116,498,783.370353274266
57,44.0809306976465,457,759.965692052876
76,42.5138036170478,444,737.033954748926
41,40.9947501847622,400,714.593318377629
95,39.5231294227362,441,692.661959954197
84,38.0969258433863,455,671.184698857035
87,36.7146870583926,458,650.136407098139
76,35.376482538,491,629.573178351055
47,34.0814690545462,447,609.502395560067
70,32.8288033803689,457,589.931441669456
35,31.6176422878056,402,570.867699623506
59,30.4463351547367,392,552.244663581718
77,29.3141629516883,366,534.081082498066
65,28.2203828661379,345,516.393528818417
57,27.1640743517668,324,499.182309662479
91,26.1443168622566,350,482.44773214996
75,25.1601769270369,346,466.18878653083
57,24.2100215585525,336,450.333188310305
60,23.2933571942786,370,434.924750572304
41,22.4092255377406,356,419.959934021375
39,21.5566682924641,352,405.435199362064
57,20.7347271619744,345,391.34700729892
64,19.942443849797,354,377.69181853649
66,19.178955679231,353,364.459383366782
47,18.4439767285188,320,351.598976524726
29,17.736119729682,279,339.137163113262
20,17.0544686501075,248,327.0674378401
28,16.3981074571823,246,315.383295412947
32,15.7661201182933,262,304.078230539515
13,15.1575906008276,264,293.145737927513
21,14.5719128851782,271,282.57209168378
15,14.0090957047318,271,272.329247528797
20,13.4675778636876,265,262.425726849092
23,12.9465157723188,262,252.853337064565
26,12.4450658408983,268,243.603885595116
35,11.9623844796991,243,234.669179860644
52,11.4976280989944,221,226.04102728105
30,11.0507886274697,205,217.709007514068
38,10.6222556846867,233,209.661639845012
30,10.210195701307,259,201.893371299427
36,9.81389574190508,255,194.395660930612
7,9.43264287105527,258,187.159967791868
47,9.06572415333196,284,180.177750936492
38,8.71242665330955,289,173.440469417785
31,8.37284238345776,290,166.943727333324
23,8.04681235671247,258,160.68183626947
19,7.73304758039297,254,154.643288897672
21,7.43092860389248,252,148.820025667248
27,7.13983597660424,245,143.203987027519
55,6.85915024792146,235,137.787113427804
24,6.58825196723736,161,132.561345317422
