   0.0000000e+00   6.5101122e+01   4.7100000e+02   4.7100000e+02
   7.5000000e+01   6.6853591e+01   4.8500000e+02   4.9518663e+02
   4.0000000e+01   6.8636084e+01   4.8400000e+02   5.1905887e+02
   2.5000000e+01   7.0448027e+01   4.8300000e+02   5.4266817e+02
   1.0200000e+02   7.2288941e+01   5.5900000e+02   5.6607165e+02
   8.0000000e+01   7.4158081e+01   6.2700000e+02   5.8931103e+02
   4.1000000e+01   7.6054510e+01   5.8900000e+02   6.1241651e+02
   5.1000000e+01   7.7977748e+01   6.3100000e+02   6.3544521e+02
   8.7000000e+01   7.9926806e+01   6.5900000e+02   6.5842668e+02
   3.9000000e+01   8.1900283e+01   6.6800000e+02   6.8136891e+02
   8.2000000e+01   8.3897602e+01   6.9300000e+02   7.0432286e+02
   4.4000000e+01   8.5917530e+01   6.9600000e+02   7.2730872e+02
   1.0700000e+02   8.7958241e+01   7.4500000e+02   7.5032138e+02
   8.6000000e+01   9.0018963e+01   7.5800000e+02   7.7340059e+02
   7.6000000e+01   9.2098223e+01   8.0800000e+02   7.9655933e+02
   3.5000000e+01   9.4193828e+01   7.8100000e+02   8.1978662e+02
   5.4000000e+01   9.6304754e+01   7.8200000e+02   8.4311034e+02
   4.5000000e+01   9.8428762e+01   7.7200000e+02   8.6652457e+02
   1.0200000e+02   1.0056216e+02   8.3800000e+02   8.8998706e+02
   9.0000000e+01   1.0270492e+02   8.9200000e+02   9.1354760e+02
   5.9000000e+01   1.0485541e+02   9.0100000e+02   9.3721481e+02
   4.5000000e+01   1.0701195e+02   8.4600000e+02   9.6099731e+02
   1.0100000e+02   1.0917289e+02   8.4900000e+02   9.8490373e+02
   7.2000000e+01   1.1133536e+02   8.8300000e+02   1.0089154e+03
   4.8000000e+01   1.1349264e+02   9.0000000e+02   1.0329266e+03
   2.9000000e+01   1.1564612e+02   9.1100000e+02   1.0570147e+03
   5.1000000e+01   1.1779369e+02   9.3400000e+02   1.0811784e+03
   6.1000000e+01   1.1993324e+02   9.7900000e+02   1.1054162e+03
   6.2000000e+01   1.2206269e+02   9.7300000e+02   1.1297267e+03
   2.7000000e+01   1.2417912e+02   8.3600000e+02   1.1540886e+03
   1.0800000e+02   1.2627504e+02   9.1600000e+02   1.1783649e+03
   7.8000000e+01   1.2835148e+02   9.2400000e+02   1.2026329e+03
   9.7000000e+01   1.3040590e+02   9.8700000e+02   1.2268804e+03
   1.2800000e+02   1.3243577e+02   1.0890000e+03   1.2510953e+03
   4.4000000e+01   1.3443857e+02   1.1060000e+03   1.2752656e+03
   6.6000000e+01   1.3641151e+02   1.1290000e+03   1.2993705e+03
   1.4700000e+02   1.3834852e+02   1.2580000e+03   1.3232826e+03
   7.4000000e+01   1.4024906e+02   1.2870000e+03   1.3470547e+03
   1.7500000e+02   1.4211036e+02   1.4130000e+03   1.3706663e+03
   1.2100000e+02   1.4392961e+02   1.2110000e+03   1.3940971e+03
   6.6000000e+01   1.4570406e+02   1.2260000e+03   1.4173268e+03
   1.8500000e+02   1.4743091e+02   1.3430000e+03   1.4403338e+03
   7.0000000e+01   1.4910777e+02   1.3300000e+03   1.4630219e+03
   1.1900000e+02   1.5073165e+02   1.3650000e+03   1.4854124e+03
   1.8200000e+02   1.5229980e+02   1.4280000e+03   1.5074797e+03
   1.6900000e+02   1.5380945e+02   1.4170000e+03   1.5291985e+03
   2.1500000e+02   1.5525786e+02   1.6070000e+03   1.5505435e+03
   1.2100000e+02   1.5664225e+02   1.6530000e+03   1.5714892e+03
   2.4200000e+02   1.5797132e+02   1.8470000e+03   1.5919831e+03
   1.3400000e+02   1.5923481e+02   1.8030000e+03   1.6120176e+03
   2.1700000e+02   1.6042984e+02   1.9910000e+03   1.6315676e+03
   2.2900000e+02   1.6155399e+02   2.1580000e+03   1.6506070e+03
   1.6600000e+02   1.6260482e+02   2.2400000e+03   1.6691097e+03
   1.0700000e+02   1.6357990e+02   2.3230000e+03   1.6870495e+03
   1.2300000e+02   1.6447681e+02   2.1770000e+03   1.7044002e+03
   1.9400000e+02   1.6529310e+02   2.0710000e+03   1.7211357e+03
   1.7000000e+01   1.6602636e+02   2.0460000e+03   1.7372299e+03
   9.3000000e+01   1.6667936e+02   1.8720000e+03   1.7526706e+03
   1.2900000e+02   1.6727445e+02   1.8800000e+03   1.7674989e+03
   1.4100000e+02   1.6778915e+02   1.7630000e+03   1.7816343e+03
   1.7200000e+02   1.6822195e+02   1.8310000e+03   1.7950532e+03
