1 694
2 694
3 719
4 735
5 740
6 764
7 816
8 822
9 823
10 892
11 935
12 935
13 980
14 1001
15 1056
16 1082
17 1102
18 1149
19 1200
20 1225
21 1252
22 1270
23 1305
24 1340
25 1381
26 1408
27 1457
28 1478
29 1510
30 1520
31 1522
32 1527
33 1545
34 1548
35 1554
36 1564
37 1673
38 1683
39 1699
40 1704
41 1722
42 1735
43 1735
44 1739
45 1757
46 1777
47 1792
48 1817
49 1832
50 1853
51 1864
52 1864
53 1879
54 1904
55 1924
56 1939
57 1939
58 1949
59 1959
60 1965
61 1980
62 2000
63 2005
64 2023
65 2023
66 2023
67 2023
68 2036
69 2050
70 2055
71 2055
72 2055
73 2055
74 2055
75 2060
76 2060
77 2060
78 2068
79 2078
80 2083
81 2087
82 2093
83 2098
84 2108
85 2108
86 2113
87 2113
88 2113
89 2131
90 2131
91 2152
92 2162
93 2170
94 2185
95 2185
96 2185
97 2185
98 2185
99 2203
100 2203
101 2203
102 2203
103 2203
104 2203
105 2203
