Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
275	:	1611331049.193	    13.194	0	1153	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Anantnag
207	:	1611330748.506	   314.240	0	439210	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Ghaziabad
266	:	1611331044.298	    19.247	0	1222	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Pakur
277	:	1611331050.310	    13.600	0	1153	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Nainital
268	:	1611331045.416	    20.094	0	1252	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_East_Garo_Hills
279	:	1611331051.392	    14.594	0	789	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Foreign_Evacuees
209	:	1611330752.971	   313.390	0	585368	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Wardha
280	:	1611331053.330	    13.986	0	1171	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Janjgir_Champa
213	:	1611330755.866	   312.202	0	687219	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Deogarh
283	:	1611331054.980	    15.328	0	1153	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Rupnagar
286	:	1611331057.917	    12.885	0	1226	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Sitamarhi
285	:	1611331056.208	    15.151	0	1214	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Dahod
215	:	1611330760.234	   313.217	0	463780	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Prakasam
211	:	1611330754.236	   320.779	0	600714	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Katni
216	:	1611330761.610	   313.889	0	648796	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Sawai_Madhopur
295	:	1611331062.785	    15.088	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Bhiwani
296	:	1611331063.342	    16.114	0	775	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Zunheboto
299	:	1611331065.531	    13.939	0	950	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PY_Puducherry
217	:	1611330765.353	   314.802	0	582637	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Jhabua
290	:	1611331060.049	    21.335	0	1225	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Namsai
302	:	1611331067.320	    14.570	0	530	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TG_Unknown
218	:	1611330769.315	   313.148	0	464131	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Anantapur
219	:	1611330769.995	   313.281	0	597967	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Datia
220	:	1611330772.136	   311.495	0	557018	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Garhwa
305	:	1611331070.926	    16.162	0	1183	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KL_Thiruvananthapuram
300	:	1611331066.070	    22.288	0	1222	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Tirap
309	:	1611331075.607	    14.791	0	1229	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Ramanagara
310	:	1611331077.884	    14.389	0	1159	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Tirupathur
314	:	1611331081.390	    13.337	0	1102	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Ramanathapuram
221	:	1611330775.075	   320.713	0	529313	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Meerut
315	:	1611331081.899	    15.286	0	1156	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Kendujhar
222	:	1611330784.194	   313.523	0	561498	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Shamli
316	:	1611331082.475	    15.532	0	7531	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Shopiyan
317	:	1611331083.283	    16.098	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Palghar
288	:	1611331058.989	    40.702	0	37832	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Sindhudurg
223	:	1611330785.470	   314.473	0	536232	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Kushinagar
306	:	1611331071.474	    28.591	0	9968	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Chandrapur
323	:	1611331094.735	    14.597	0	1144	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Sukma
224	:	1611330796.096	   315.509	0	665797	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Reasi
330	:	1611331100.497	    14.881	0	944	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Haridwar
331	:	1611331101.075	    16.626	0	1141	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Pali
227	:	1611330810.414	   312.713	0	476658	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Kulgam
333	:	1611331111.624	    14.017	0	1142	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PY_Mahe
334	:	1611331115.396	    14.446	0	935	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_DL_Delhi
294	:	1611331062.256	    69.829	0	21309	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Barabanki
229	:	1611330821.107	   311.300	0	481911	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Sivaganga
335	:	1611331117.726	    14.927	0	4392	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Lahaul_and_Spiti
228	:	1611330820.445	   313.222	0	534342	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Perambalur
338	:	1611331129.860	    12.794	0	580	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_South_Garo_Hills
340	:	1611331132.654	    11.731	0	959	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_West_Godavari
339	:	1611331132.109	    13.296	0	564	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Shi_Yomi
341	:	1611331133.215	    13.078	0	321	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AN_Unknown
231	:	1611330842.207	   310.451	0	686098	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Mahoba
232	:	1611330843.894	   310.073	0	584252	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Gadchiroli
344	:	1611331144.406	    16.562	0	956	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Kancheepuram
346	:	1611331146.318	    15.856	0	1211	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Dhar
347	:	1611331152.672	    12.883	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Kangra
348	:	1611331153.982	    13.697	0	586	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Lower_Dibang_Valley
350	:	1611331162.198	    12.671	0	965	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Chikkaballapura
343	:	1611331142.658	    39.713	0	32222	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Siwan
233	:	1611330877.470	   309.707	0	530347	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Kolar
234	:	1611330886.745	   310.208	0	614418	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Aizawl
235	:	1611330894.212	   308.163	0	497799	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Sonipat
236	:	1611330898.798	   310.130	0	498356	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Gaya
356	:	1611331196.960	    12.795	0	1020	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TR_Sipahijala
357	:	1611331202.384	    11.179	0	564	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Longding
358	:	1611331208.937	    12.121	0	556	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Phek
360	:	1611331213.578	    15.207	0	775	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Kra_Daadi
362	:	1611331228.789	    10.958	0	941	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Chamoli
363	:	1611331239.753	    12.520	0	1075	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Arwal
237	:	1611330946.646	   312.470	0	579507	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Shahid_Bhagat_Singh_Nagar
364	:	1611331252.302	    19.430	0	1437	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Kiphire
240	:	1611331006.730	   309.819	0	497096	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Bidar
239	:	1611331005.872	   312.154	0	615681	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Narayanpur
304	:	1611331070.347	   248.792	0	368925	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Gwalior
242	:	1611331012.004	   311.763	0	533995	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_East_Singhbhum
241	:	1611331011.350	   312.577	0	538123	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Shahjahanpur
244	:	1611331018.103	   309.930	0	584596	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Rewa
243	:	1611331017.397	   312.279	0	504871	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Thiruvarur
368	:	1611331318.033	    13.247	0	1217	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Sehore
245	:	1611331019.126	   312.264	0	587886	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Korba
249	:	1611331026.045	   309.293	0	532167	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Punch
372	:	1611331328.042	     9.855	0	592	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_South_West_Khasi_Hills
369	:	1611331319.147	    18.838	0	1240	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_West_Kameng
250	:	1611331026.561	   312.399	0	568638	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Rajouri
375	:	1611331331.926	    13.098	0	775	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Hnahthial
376	:	1611331335.346	    11.213	0	320	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Others
258	:	1611331038.278	   309.472	0	585016	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Patan
257	:	1611331036.214	   311.782	0	520056	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Basti
260	:	1611331039.385	   311.187	0	513830	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Gopalganj
259	:	1611331038.841	   312.230	0	487855	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Durg
263	:	1611331041.940	   309.529	0	562343	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Hoshangabad
261	:	1611331039.938	   311.607	0	544419	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Nilgiris
262	:	1611331040.484	   311.322	0	577325	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Ambedkar_Nagar
269	:	1611331045.945	   308.878	0	569338	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_LA_Kargil
284	:	1611331055.657	   299.185	0	507181	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Hazaribagh
380	:	1611331345.030	    12.746	0	534	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Other_State
273	:	1611331048.111	   313.550	0	521458	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Aligarh
278	:	1611331050.852	   312.517	0	557370	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KL_Alappuzha
281	:	1611331053.886	   313.505	0	539798	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Dhanbad
383	:	1611331348.379	    19.751	0	1252	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Upper_Subansiri
289	:	1611331059.540	   311.526	0	543860	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Dhenkanal
276	:	1611331049.726	   321.348	0	564679	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_East_Khasi_Hills
287	:	1611331058.476	   313.299	0	405682	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Thiruvallur
291	:	1611331060.595	   311.388	0	549953	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Kanpur_Dehat
292	:	1611331061.119	   312.725	0	572769	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Faridkot
392	:	1611331361.669	    12.380	0	570	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Lower_Siang
293	:	1611331061.686	   313.247	0	597479	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Bametara
282	:	1611331054.433	   320.905	0	526935	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Purnia
297	:	1611331063.886	   312.332	0	551278	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Sitapur
389	:	1611331354.830	    21.666	0	1222	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Botad
393	:	1611331363.376	    13.763	0	941	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Surguja
298	:	1611331064.403	   313.962	0	600696	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Bundi
395	:	1611331368.135	    11.923	0	767	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Mamit
301	:	1611331066.592	   313.480	0	437667	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Karnal
303	:	1611331068.074	   313.232	0	622469	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Balaghat
394	:	1611331367.410	    13.948	0	1171	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Uttara_Kannada
397	:	1611331371.637	    11.398	0	1165	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_S_A_S__Nagar
396	:	1611331371.075	    13.307	0	1141	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Kota
400	:	1611331373.858	    11.511	0	956	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Baloda_Bazar
401	:	1611331374.407	    11.342	0	529	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Valsad
307	:	1611331073.470	   312.668	0	552887	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TR_Dhalai
399	:	1611331372.715	    13.723	0	1144	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Dhule
404	:	1611331376.238	    11.004	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Sirohi
403	:	1611331375.506	    13.516	0	771	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Lunglei
402	:	1611331374.944	    14.631	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Jodhpur
308	:	1611331075.038	   315.490	0	566821	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Uttarkashi
311	:	1611331079.470	   311.207	0	479810	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Chittoor
405	:	1611331376.755	    14.042	0	1156	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Dungarpur
410	:	1611331381.313	    11.238	0	935	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Kheda
313	:	1611331080.567	   313.183	0	577457	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Bastar
411	:	1611331381.907	    11.892	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Budgam
312	:	1611331080.027	   313.950	0	532596	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Lakhimpur_Kheri
318	:	1611331083.838	   312.144	0	526847	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Gonda
319	:	1611331087.094	   311.234	0	470516	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Dakshin_Bastar_Dantewada
320	:	1611331088.379	   311.937	0	537908	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Rampur
416	:	1611331386.437	    15.379	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Koppal
322	:	1611331092.292	   312.029	0	443338	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Jalgaon
321	:	1611331090.422	   314.052	0	504098	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Jaunpur
424	:	1611331392.556	    13.342	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Jalaun
324	:	1611331095.802	   311.366	0	647603	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Rudraprayag
427	:	1611331394.847	    12.442	0	564	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Khawzawl
425	:	1611331393.757	    13.562	0	959	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Pauri_Garhwal
423	:	1611331391.619	    15.957	0	779	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Upper_Siang
326	:	1611331097.725	   311.683	0	624363	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Hanumangarh
428	:	1611331396.010	    13.687	0	953	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Banaskantha
325	:	1611331097.200	   313.128	0	571303	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Rajnandgaon
327	:	1611331098.275	   312.103	0	496891	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Faridabad
329	:	1611331099.930	   312.612	0	501659	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_North_24_Parganas
328	:	1611331099.391	   313.499	0	490939	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Bhojpur
430	:	1611331400.326	    14.259	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Raichur
426	:	1611331394.298	    22.616	0	1231	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Tuensang
432	:	1611331404.342	    13.543	0	530	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Sheohar
436	:	1611331407.697	    13.072	0	4033	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Bhopal
442	:	1611331411.095	    13.930	0	533	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_East_Siang
332	:	1611331109.347	   315.697	0	540568	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Mathura
419	:	1611331389.044	    36.120	0	17241	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Theni
444	:	1611331413.125	    13.160	0	319	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_DN_Daman
387	:	1611331352.296	    74.798	0	89284	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Kurukshetra
433	:	1611331404.918	    23.384	0	1464	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_West_Khasi_Hills
446	:	1611331416.932	    12.994	0	321	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MN_Unknown
437	:	1611331408.240	    23.372	0	1431	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Wokha
447	:	1611331417.891	    15.726	0	533	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_West_Siang
448	:	1611331420.787	    12.894	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Munger
391	:	1611331357.798	    76.587	0	109954	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Dausa
336	:	1611331123.150	   312.325	0	534761	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HR_Panchkula
337	:	1611331125.664	   312.747	0	453699	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Kolhapur
449	:	1611331425.044	    16.274	0	1165	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Vizianagaram
451	:	1611331426.131	    16.238	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Jhansi
456	:	1611331431.631	    15.030	0	1156	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Ratnagiri
457	:	1611331433.636	    13.448	0	564	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Italians
342	:	1611331133.745	   313.431	0	537986	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Uttar_Dinajpur
459	:	1611331434.706	    14.032	0	773	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MZ_Serchhip
460	:	1611331435.483	    14.351	0	956	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Chengalpattu
463	:	1611331442.386	    13.034	0	773	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_NL_Longleng
345	:	1611331145.428	   313.166	0	686238	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Sheopur
467	:	1611331448.760	    13.286	0	570	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_RJ_Other_State
462	:	1611331441.330	    24.163	0	1461	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Devbhumi_Dwarka
468	:	1611331449.839	    16.983	0	530	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AS_Unknown
469	:	1611331455.425	    13.969	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Ramban
349	:	1611331160.972	   309.822	0	482887	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Patna
351	:	1611331165.576	   309.937	0	539170	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Khargone
472	:	1611331465.518	    12.069	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KL_Idukki
353	:	1611331174.890	   302.808	0	701234	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Guna
352	:	1611331167.687	   311.082	0	550655	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Siddharthnagar
475	:	1611331470.806	    12.558	0	950	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KL_Malappuram
354	:	1611331182.394	   310.859	0	641021	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Singrauli
479	:	1611331478.780	    14.778	0	1011	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Simdega
355	:	1611331187.190	   312.054	0	414990	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Jamnagar
450	:	1611331425.584	    81.149	0	90536	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_Guntur
359	:	1611331209.760	   311.301	0	631147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Seoni
361	:	1611331221.063	   310.022	0	535671	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JK_Ganderbal
485	:	1611331521.069	    11.974	0	592	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Gaurela_Pendra_Marwahi
486	:	1611331531.098	    13.599	0	324	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Ashoknagar
488	:	1611331544.715	    18.432	0	1270	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_ML_South_West_Garo_Hills
365	:	1611331259.124	   309.819	0	486326	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AP_S_P_S__Nellore
489	:	1611331563.152	    11.605	0	1220	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Kannauj
366	:	1611331271.738	   310.259	0	526081	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Bhavnagar
367	:	1611331316.556	   309.641	0	531606	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Beed
371	:	1611331324.382	   310.736	0	582637	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Chatra
493	:	1611331626.206	    10.797	0	965	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_KA_Chamarajanagara
373	:	1611331329.684	   310.907	0	553029	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Bilaspur
370	:	1611331323.790	   317.463	0	590915	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Raisen
374	:	1611331331.292	   310.412	0	583339	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Shahdol
494	:	1611331635.130	    12.105	0	779	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Other_State
495	:	1611331637.009	    10.383	0	947	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Osmanabad
377	:	1611331337.901	   310.991	0	513829	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_OR_Khordha
378	:	1611331338.434	   310.822	0	544694	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Mau
379	:	1611331338.972	   312.055	0	536369	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Mirzapur
496	:	1611331640.598	    10.991	0	1090	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Tarn_Taran
498	:	1611331641.852	    13.249	0	1147	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_WB_Howrah
381	:	1611331346.564	   310.002	0	644100	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Hamirpur
382	:	1611331347.761	   309.685	0	527831	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Madhepura
384	:	1611331350.580	   308.998	0	526500	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UT_Dehradun
502	:	1611331649.429	    11.748	0	1156	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_GJ_Ahmedabad
385	:	1611331351.183	   310.556	0	558487	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_Bokaro
388	:	1611331352.815	   309.306	0	427166	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_UP_Agra
503	:	1611331651.034	    11.518	0	1144	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_HP_Solan
386	:	1611331351.742	   312.644	0	461188	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_TN_Ranipet
390	:	1611331355.385	   310.750	0	555062	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_PB_Kapurthala
506	:	1611331656.574	    12.432	0	4302	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_AR_Papum_Pare
505	:	1611331655.109	    15.115	0	1150	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Vidisha
512	:	1611331662.886	    11.740	0	938	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MP_Ratlam
509	:	1611331661.182	    14.436	0	1144	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Akola
514	:	1611331666.150	    12.144	0	570	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_CT_Other_State
508	:	1611331659.601	    22.524	0	5812	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_JH_West_Singhbhum
398	:	1611331372.184	   311.453	0	544840	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Darbhanga
406	:	1611331377.273	   310.948	0	557649	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_MH_Hingoli
407	:	1611331378.375	   311.957	0	501931	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_BR_Samastipur
409	:	1611331380.606	   310.305	0	583825	0	0	/software/Matlab/bin/matlab -nodisplay -r optimize_LA_Leh
